,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,song_name,artists names,popularity,error,ranking
64,0.852,0.674,2,-4.166,1,0.211,0.0123,0.0,0.126,0.584,130.085,audio_features,4x3mum2YGHtIBrgUKiNt4F,spotify:track:4x3mum2YGHtIBrgUKiNt4F,https://api.spotify.com/v1/tracks/4x3mum2YGHtIBrgUKiNt4F,https://api.spotify.com/v1/audio-analysis/4x3mum2YGHtIBrgUKiNt4F,184619,4,Don't Need Friends (feat. Lil Baby),"NAV, Lil Baby",76,,65
65,0.831,0.62,6,-8.397,0,0.338,0.0582,0.0,0.119,0.568,133.17,audio_features,5NOUjBikzECEJyZMTxtErD,spotify:track:5NOUjBikzECEJyZMTxtErD,https://api.spotify.com/v1/tracks/5NOUjBikzECEJyZMTxtErD,https://api.spotify.com/v1/audio-analysis/5NOUjBikzECEJyZMTxtErD,202413,4,The Code (feat. Polo G),"King Von, Polo G",78,,66
66,0.868,0.638,2,-7.746,1,0.0736,0.146,0.0565,0.0931,0.459,126.03,audio_features,7v96VvFLS0wSYT8kewNLRy,spotify:track:7v96VvFLS0wSYT8kewNLRy,https://api.spotify.com/v1/tracks/7v96VvFLS0wSYT8kewNLRy,https://api.spotify.com/v1/audio-analysis/7v96VvFLS0wSYT8kewNLRy,182857,4,24 (feat. Lil Baby),"Money Man, Lil Baby",83,,67
67,0.626,0.592,6,-7.085,1,0.147,0.138,0.000312,0.0957,0.65,177.715,audio_features,3862MQcbNmghGJDfk8cOJi,spotify:track:3862MQcbNmghGJDfk8cOJi,https://api.spotify.com/v1/tracks/3862MQcbNmghGJDfk8cOJi,https://api.spotify.com/v1/audio-analysis/3862MQcbNmghGJDfk8cOJi,208216,4,U 2 Luv,"Ne-Yo, Jeremih",68,,68
68,0.9,0.521,4,-7.286,0,0.147,0.0135,0.0,0.0951,0.213,132.007,audio_features,31iqpzg1ZXLLgq0L5iIwLe,spotify:track:31iqpzg1ZXLLgq0L5iIwLe,https://api.spotify.com/v1/tracks/31iqpzg1ZXLLgq0L5iIwLe,https://api.spotify.com/v1/audio-analysis/31iqpzg1ZXLLgq0L5iIwLe,218182,4,Throat Baby (Go Baby),BRS Kash,76,,69
69,0.65,0.613,9,-6.13,0,0.128,0.00336,0.0,0.267,0.0804,149.972,audio_features,6o3QUC5oAE4g6WxRIFcZtb,spotify:track:6o3QUC5oAE4g6WxRIFcZtb,https://api.spotify.com/v1/tracks/6o3QUC5oAE4g6WxRIFcZtb,https://api.spotify.com/v1/audio-analysis/6o3QUC5oAE4g6WxRIFcZtb,194621,4,Wishing Well,Juice WRLD,56,,70
70,0.679,0.516,0,-6.371,0,0.0452,0.199,0.0,0.0965,0.716,120.074,audio_features,7Bar1kLTmsRmH6FCKKMEyU,spotify:track:7Bar1kLTmsRmH6FCKKMEyU,https://api.spotify.com/v1/tracks/7Bar1kLTmsRmH6FCKKMEyU,https://api.spotify.com/v1/audio-analysis/7Bar1kLTmsRmH6FCKKMEyU,202008,4,Hit Different,"SZA, The Neptunes, Pharrell Williams, Ty Dolla $ign",81,,71
71,0.832,0.534,1,-7.813,0,0.253,0.345,0.0,0.165,0.116,93.924,audio_features,1VLtjHwRWOVJiE5Py7JxoQ,spotify:track:1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/tracks/1VLtjHwRWOVJiE5Py7JxoQ,https://api.spotify.com/v1/audio-analysis/1VLtjHwRWOVJiE5Py7JxoQ,132833,4,Martin & Gina,Polo G,87,,72
72,0.933,0.757,2,-3.212,1,0.117,0.00184,0.0,0.135,0.544,137.993,audio_features,3yv7994DWTEk3ihwy75YBQ,spotify:track:3yv7994DWTEk3ihwy75YBQ,https://api.spotify.com/v1/tracks/3yv7994DWTEk3ihwy75YBQ,https://api.spotify.com/v1/audio-analysis/3yv7994DWTEk3ihwy75YBQ,187941,4,Don’t Stop (feat. Young Thug),"Megan Thee Stallion, Young Thug",78,,73
73,0.79,0.646,5,-5.878,1,0.0447,0.132,0.0,0.295,0.641,138.047,audio_features,5Kpg1A7BOHpBbaT3H3xqd3,spotify:track:5Kpg1A7BOHpBbaT3H3xqd3,https://api.spotify.com/v1/tracks/5Kpg1A7BOHpBbaT3H3xqd3,https://api.spotify.com/v1/audio-analysis/5Kpg1A7BOHpBbaT3H3xqd3,214707,4,GOOD TIME,Niko Moon,67,,74
74,0.523,0.927,4,-2.796,1,0.0489,0.0272,5.98e-06,0.168,0.939,149.929,audio_features,48F2xnWq3LuzYWML327Z2r,spotify:track:48F2xnWq3LuzYWML327Z2r,https://api.spotify.com/v1/tracks/48F2xnWq3LuzYWML327Z2r,https://api.spotify.com/v1/audio-analysis/48F2xnWq3LuzYWML327Z2r,185070,4,Champagne Night - From Songland,Lady A,70,,75
75,0.779,0.642,8,-6.321,0,0.116,0.0383,0.0,0.2,0.388,82.363,audio_features,13EW51DKru044OJDJ9Bm8o,spotify:track:13EW51DKru044OJDJ9Bm8o,https://api.spotify.com/v1/tracks/13EW51DKru044OJDJ9Bm8o,https://api.spotify.com/v1/audio-analysis/13EW51DKru044OJDJ9Bm8o,153147,4,TRAGIC (feat. Youngboy Never Broke Again & Internet Money),"The Kid LAROI, YoungBoy Never Broke Again, Internet Money",80,,76
76,0.793,0.462,5,-7.495,0,0.119,0.00522,0.0,0.191,0.356,145.962,audio_features,4g27tVPyGHi38dczFoJZZy,spotify:track:4g27tVPyGHi38dczFoJZZy,https://api.spotify.com/v1/tracks/4g27tVPyGHi38dczFoJZZy,https://api.spotify.com/v1/audio-analysis/4g27tVPyGHi38dczFoJZZy,144787,4,All These Niggas (feat. Lil Durk),"King Von, Lil Durk",70,,77
77,0.448,0.838,4,-5.257,0,0.0557,0.21,0.000131,0.131,0.254,139.863,audio_features,45S5WTQEGOB1VHr1Q4FuPl,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,https://api.spotify.com/v1/tracks/45S5WTQEGOB1VHr1Q4FuPl,https://api.spotify.com/v1/audio-analysis/45S5WTQEGOB1VHr1Q4FuPl,208907,4,Golden,Harry Styles,89,,78
78,0.357,0.425,5,-7.301,1,0.0333,0.584,0.0,0.322,0.27,102.078,audio_features,4xqrdfXkTW4T0RauPLv3WA,spotify:track:4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/tracks/4xqrdfXkTW4T0RauPLv3WA,https://api.spotify.com/v1/audio-analysis/4xqrdfXkTW4T0RauPLv3WA,198040,3,Heather,Conan Gray,93,,79
79,0.789,0.742,10,-5.664,0,0.0652,0.0681,0.0,0.166,0.661,116.965,audio_features,5GkQIP5mWPi4KZLLXeuFTT,spotify:track:5GkQIP5mWPi4KZLLXeuFTT,https://api.spotify.com/v1/tracks/5GkQIP5mWPi4KZLLXeuFTT,https://api.spotify.com/v1/audio-analysis/5GkQIP5mWPi4KZLLXeuFTT,167990,4,motive (with Doja Cat),"Ariana Grande, Doja Cat",88,,80
80,0.844,0.641,8,-4.893,0,0.363,0.014,3.27e-06,0.289,0.213,156.928,audio_features,6V20oVETqPBJ4suIEoEkIY,spotify:track:6V20oVETqPBJ4suIEoEkIY,https://api.spotify.com/v1/tracks/6V20oVETqPBJ4suIEoEkIY,https://api.spotify.com/v1/audio-analysis/6V20oVETqPBJ4suIEoEkIY,194980,4,Crazy Story - Remix,"King Von, Lil Durk",65,,81
81,0.399,0.491,6,-10.778,0,0.0538,0.0563,0.00089,0.11,0.151,91.066,audio_features,6AGOKlMZWLCaEJGnaROtF9,spotify:track:6AGOKlMZWLCaEJGnaROtF9,https://api.spotify.com/v1/tracks/6AGOKlMZWLCaEJGnaROtF9,https://api.spotify.com/v1/audio-analysis/6AGOKlMZWLCaEJGnaROtF9,210463,4,Put Your Records On,Ritt Momney,93,,82
82,0.762,0.426,8,-6.865,1,0.113,0.0442,0.0,0.0858,0.582,167.827,audio_features,3QCU8BT0zDS9LPVfEhRFEE,spotify:track:3QCU8BT0zDS9LPVfEhRFEE,https://api.spotify.com/v1/tracks/3QCU8BT0zDS9LPVfEhRFEE,https://api.spotify.com/v1/audio-analysis/3QCU8BT0zDS9LPVfEhRFEE,151705,4,ALWAYS DO,The Kid LAROI,83,,83
83,0.917,0.529,1,-3.785,0,0.101,0.00998,0.0,0.0884,0.289,122.0,audio_features,0bMyxvtbPa7HFemLjzw0xX,spotify:track:0bMyxvtbPa7HFemLjzw0xX,https://api.spotify.com/v1/tracks/0bMyxvtbPa7HFemLjzw0xX,https://api.spotify.com/v1/audio-analysis/0bMyxvtbPa7HFemLjzw0xX,151481,4,Young Wheezy (with Gunna),"NAV, Gunna",77,,84
84,0.819,0.626,10,-4.574,0,0.202,0.00748,0.101,0.167,0.415,143.01,audio_features,5SWnsxjhdcEDc7LJjq9UHk,spotify:track:5SWnsxjhdcEDc7LJjq9UHk,https://api.spotify.com/v1/tracks/5SWnsxjhdcEDc7LJjq9UHk,https://api.spotify.com/v1/audio-analysis/5SWnsxjhdcEDc7LJjq9UHk,195906,4,Runnin,"21 Savage, Metro Boomin",87,,85
85,0.954,0.696,10,-7.117,0,0.204,0.00576,0.000498,0.0754,0.432,100.036,audio_features,4Hpib09wXgD84w4uwTPnYD,spotify:track:4Hpib09wXgD84w4uwTPnYD,https://api.spotify.com/v1/tracks/4Hpib09wXgD84w4uwTPnYD,https://api.spotify.com/v1/audio-analysis/4Hpib09wXgD84w4uwTPnYD,139413,4,Tap In,Saweetie,82,,86
86,0.478,0.873,4,-3.637,1,0.122,0.0486,0.0,0.374,0.739,104.365,audio_features,2EzFVkHWMMWmdwW08AlCK8,spotify:track:2EzFVkHWMMWmdwW08AlCK8,https://api.spotify.com/v1/tracks/2EzFVkHWMMWmdwW08AlCK8,https://api.spotify.com/v1/audio-analysis/2EzFVkHWMMWmdwW08AlCK8,155668,4,hole in the bottle,Kelsea Ballerini,62,,87
87,0.849,0.536,1,-7.307,1,0.349,0.0239,0.0,0.126,0.308,141.964,audio_features,4Z5FyQlevoHoa5FsIVKZju,spotify:track:4Z5FyQlevoHoa5FsIVKZju,https://api.spotify.com/v1/tracks/4Z5FyQlevoHoa5FsIVKZju,https://api.spotify.com/v1/audio-analysis/4Z5FyQlevoHoa5FsIVKZju,122587,4,PRACTICE,DaBaby,83,,88
88,0.709,0.679,11,-6.503,0,0.346,0.0115,0.0,0.0971,0.754,162.973,audio_features,2T5NBwKRySiCR78vVk08vr,spotify:track:2T5NBwKRySiCR78vVk08vr,https://api.spotify.com/v1/tracks/2T5NBwKRySiCR78vVk08vr,https://api.spotify.com/v1/audio-analysis/2T5NBwKRySiCR78vVk08vr,153467,4,BLIND (feat. Young Thug),"DaBaby, Young Thug",80,,89
89,0.793,0.771,5,-3.417,1,0.0959,0.0337,1.51e-06,0.284,0.835,171.943,audio_features,35UUpTmrcFXNIVIN26ujXl,spotify:track:35UUpTmrcFXNIVIN26ujXl,https://api.spotify.com/v1/tracks/35UUpTmrcFXNIVIN26ujXl,https://api.spotify.com/v1/audio-analysis/35UUpTmrcFXNIVIN26ujXl,247308,4,Relación - Remix,"Sech, Daddy Yankee, J Balvin, ROSALÍA, Farruko",94,,90
90,0.715,0.665,6,-5.486,1,0.0381,0.301,0.0,0.123,0.593,109.019,audio_features,2v08cjj3Th8RpfJgluECcj,spotify:track:2v08cjj3Th8RpfJgluECcj,https://api.spotify.com/v1/tracks/2v08cjj3Th8RpfJgluECcj,https://api.spotify.com/v1/audio-analysis/2v08cjj3Th8RpfJgluECcj,168733,4,Happy Does,Kenny Chesney,72,,91
91,0.877,0.607,10,-7.818,0,0.15,0.535,0.0,0.138,0.773,127.055,audio_features,1SF8piqsZWn86DajVKih8F,spotify:track:1SF8piqsZWn86DajVKih8F,https://api.spotify.com/v1/tracks/1SF8piqsZWn86DajVKih8F,https://api.spotify.com/v1/audio-analysis/1SF8piqsZWn86DajVKih8F,151249,4,Kacey Talk,YoungBoy Never Broke Again,80,,92
92,0.57,0.645,5,-5.816,1,0.0304,0.134,0.0,0.147,0.677,81.084,audio_features,36ISlLb12gKuCCVTYXC0gb,spotify:track:36ISlLb12gKuCCVTYXC0gb,https://api.spotify.com/v1/tracks/36ISlLb12gKuCCVTYXC0gb,https://api.spotify.com/v1/audio-analysis/36ISlLb12gKuCCVTYXC0gb,178279,4,Beers And Sunshine,Darius Rucker,67,,93
93,0.889,0.34,11,-7.773,0,0.0697,0.218,0.13,0.055,0.716,94.009,audio_features,54bFM56PmE4YLRnqpW6Tha,spotify:track:54bFM56PmE4YLRnqpW6Tha,https://api.spotify.com/v1/tracks/54bFM56PmE4YLRnqpW6Tha,https://api.spotify.com/v1/audio-analysis/54bFM56PmE4YLRnqpW6Tha,174321,4,Therefore I Am,Billie Eilish,93,,94
94,0.411,0.522,0,-7.295,1,0.0981,0.519,0.0,0.398,0.382,88.332,audio_features,7E1jVNoWuemqUryI4FxsVD,spotify:track:7E1jVNoWuemqUryI4FxsVD,https://api.spotify.com/v1/tracks/7E1jVNoWuemqUryI4FxsVD,https://api.spotify.com/v1/audio-analysis/7E1jVNoWuemqUryI4FxsVD,239949,1,off the table (with The Weeknd),"Ariana Grande, The Weeknd",85,,95
95,0.789,0.711,2,-4.248,1,0.041,0.0332,0.0,0.0876,0.753,112.985,audio_features,59qrUpoplZxbIZxk6X0Bm3,spotify:track:59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/tracks/59qrUpoplZxbIZxk6X0Bm3,https://api.spotify.com/v1/audio-analysis/59qrUpoplZxbIZxk6X0Bm3,190306,4,Take You Dancing,Jason Derulo,92,,96
96,0.711,0.598,3,-7.621,0,0.182,0.19,0.0,0.15,0.737,140.175,audio_features,5vGLcdRuSbUhD8ScwsGSdA,spotify:track:5vGLcdRuSbUhD8ScwsGSdA,https://api.spotify.com/v1/tracks/5vGLcdRuSbUhD8ScwsGSdA,https://api.spotify.com/v1/audio-analysis/5vGLcdRuSbUhD8ScwsGSdA,123429,4,Whoopty,CJ,83,,97
97,0.719,0.607,8,-5.156,1,0.165,0.08,0.0,0.125,0.464,128.006,audio_features,7Dx9Z6Aon1qPS2N0rHSWTe,spotify:track:7Dx9Z6Aon1qPS2N0rHSWTe,https://api.spotify.com/v1/tracks/7Dx9Z6Aon1qPS2N0rHSWTe,https://api.spotify.com/v1/audio-analysis/7Dx9Z6Aon1qPS2N0rHSWTe,149900,4,just like magic,Ariana Grande,85,,98
98,0.721,0.632,5,-6.695,0,0.0358,0.0693,0.0,0.291,0.296,92.057,audio_features,0DYNL4xbYWgNzppUamtyR4,spotify:track:0DYNL4xbYWgNzppUamtyR4,https://api.spotify.com/v1/tracks/0DYNL4xbYWgNzppUamtyR4,https://api.spotify.com/v1/audio-analysis/0DYNL4xbYWgNzppUamtyR4,144860,4,"F*CK YOU, GOODBYE (feat. Machine Gun Kelly)","The Kid LAROI, Machine Gun Kelly",80,,99
99,0.659,0.701,9,-4.107,1,0.164,0.0882,0.0,0.0866,0.623,91.97,audio_features,15OjBeqNX3bShsGYQbteRv,spotify:track:15OjBeqNX3bShsGYQbteRv,https://api.spotify.com/v1/tracks/15OjBeqNX3bShsGYQbteRv,https://api.spotify.com/v1/audio-analysis/15OjBeqNX3bShsGYQbteRv,180520,4,La Tóxica,Farruko,92,,100
100,0.878,0.619,6.0,-5.56,1.0,0.102,0.0533,0.0,0.113,0.639,136.041,audio_features,2YpeDb67231RjR0MgVLzsG,spotify:track:2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/tracks/2YpeDb67231RjR0MgVLzsG,https://api.spotify.com/v1/audio-analysis/2YpeDb67231RjR0MgVLzsG,157067.0,4.0,Old Town Road - Remix,"Lil Nas X, Billy Ray Cyrus",83,,1
101,0.76,0.479,2.0,-5.574,1.0,0.0466,0.556,0.0,0.0703,0.913,89.911,audio_features,3KkXRkHbMCARz0aVfEt68P,spotify:track:3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/tracks/3KkXRkHbMCARz0aVfEt68P,https://api.spotify.com/v1/audio-analysis/3KkXRkHbMCARz0aVfEt68P,158040.0,4.0,Sunflower - Spider-Man: Into the Spider-Verse,"Post Malone, Swae Lee",86,,2
102,0.752,0.488,6.0,-7.05,1.0,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,audio_features,5p7ujcrUXASCNwRaWNHR1C,spotify:track:5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/tracks/5p7ujcrUXASCNwRaWNHR1C,https://api.spotify.com/v1/audio-analysis/5p7ujcrUXASCNwRaWNHR1C,201661.0,4.0,Without Me,Halsey,83,,3
103,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,audio_features,2Fxmhks0bxGSBdJ92vM42m,spotify:track:2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/tracks/2Fxmhks0bxGSBdJ92vM42m,https://api.spotify.com/v1/audio-analysis/2Fxmhks0bxGSBdJ92vM42m,194088.0,4.0,bad guy,Billie Eilish,88,,4
104,0.829,0.539,11.0,-7.359,0.0,0.208,0.136,1.78e-06,0.103,0.388,99.96,audio_features,7xQAfvXzm3AkraOtGPWIZg,spotify:track:7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/tracks/7xQAfvXzm3AkraOtGPWIZg,https://api.spotify.com/v1/audio-analysis/7xQAfvXzm3AkraOtGPWIZg,149547.0,4.0,Wow.,Post Malone,84,,5
105,,,,,,,,,,,,,,,,,,,Happier,"Marshmello, Bastille",85,"{'status': 429, 'message': 'API rate limit exceeded'}",6
106,,,,,,,,,,,,,,,,,,,7 rings,Ariana Grande,87,"{'status': 429, 'message': 'API rate limit exceeded'}",7
107,,,,,,,,,,,,,,,,,,,Talk,"Khalid, Disclosure",75,"{'status': 429, 'message': 'API rate limit exceeded'}",8
108,,,,,,,,,,,,,,,,,,,SICKO MODE,Travis Scott,88,"{'status': 429, 'message': 'API rate limit exceeded'}",9
109,,,,,,,,,,,,,,,,,,,Sucker,Jonas Brothers,15,"{'status': 429, 'message': 'API rate limit exceeded'}",10
110,,,,,,,,,,,,,,,,,,,High Hopes,Panic! At The Disco,84,"{'status': 429, 'message': 'API rate limit exceeded'}",11
111,,,,,,,,,,,,,,,,,,,"thank u, next",Ariana Grande,85,"{'status': 429, 'message': 'API rate limit exceeded'}",12
112,,,,,,,,,,,,,,,,,,,Truth Hurts,Lizzo,71,"{'status': 429, 'message': 'API rate limit exceeded'}",13
113,,,,,,,,,,,,,,,,,,,Dancing With A Stranger (with Normani),"Sam Smith, Normani",83,"{'status': 429, 'message': 'API rate limit exceeded'}",14
114,,,,,,,,,,,,,,,,,,,Señorita,"Shawn Mendes, Camila Cabello",85,"{'status': 429, 'message': 'API rate limit exceeded'}",15
115,,,,,,,,,,,,,,,,,,,I Don't Care (with Justin Bieber),"Ed Sheeran, Justin Bieber",83,"{'status': 429, 'message': 'API rate limit exceeded'}",16
116,,,,,,,,,,,,,,,,,,,Eastside (with Halsey & Khalid),"benny blanco, Halsey, Khalid",80,"{'status': 429, 'message': 'API rate limit exceeded'}",17
117,,,,,,,,,,,,,,,,,,,Going Bad (feat. Drake),"Meek Mill, Drake",82,"{'status': 429, 'message': 'API rate limit exceeded'}",18
118,,,,,,,,,,,,,,,,,,,Shallow,"Lady Gaga, Bradley Cooper",86,"{'status': 429, 'message': 'API rate limit exceeded'}",19
119,,,,,,,,,,,,,,,,,,,Better,Khalid,77,"{'status': 429, 'message': 'API rate limit exceeded'}",20
120,,,,,,,,,,,,,,,,,,,No Guidance (feat. Drake),"Chris Brown, Drake",84,"{'status': 429, 'message': 'API rate limit exceeded'}",21
121,,,,,,,,,,,,,,,,,,,Girls Like You,Maroon 5,64,"{'status': 429, 'message': 'API rate limit exceeded'}",22
122,,,,,,,,,,,,,,,,,,,Sweet but Psycho,Ava Max,63,"{'status': 429, 'message': 'API rate limit exceeded'}",23
123,0.876,0.662,2.0,-6.482,0.0,0.426,0.0608,0.0,0.127,0.844,75.445,audio_features,2gwkD6igEhQbDQegRCcdoB,spotify:track:2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/tracks/2gwkD6igEhQbDQegRCcdoB,https://api.spotify.com/v1/audio-analysis/2gwkD6igEhQbDQegRCcdoB,163320.0,4.0,Suge,DaBaby,79,,24
124,,,,,,,,,,,,,,,,,,,MIDDLE CHILD,J. Cole,82,"{'status': 429, 'message': 'API rate limit exceeded'}",25
125,,,,,,,,,,,,,,,,,,,Drip Too Hard (Lil Baby & Gunna),"Lil Baby, Gunna",82,"{'status': 429, 'message': 'API rate limit exceeded'}",26
126,,,,,,,,,,,,,,,,,,,Someone You Loved,Lewis Capaldi,91,"{'status': 429, 'message': 'API rate limit exceeded'}",27
127,,,,,,,,,,,,,,,,,,,Ransom,Lil Tecca,84,"{'status': 429, 'message': 'API rate limit exceeded'}",28
128,,,,,,,,,,,,,,,,,,,If I Can't Have You,Shawn Mendes,80,"{'status': 429, 'message': 'API rate limit exceeded'}",29
129,,,,,,,,,,,,,,,,,,,Goodbyes (feat. Young Thug),"Post Malone, Young Thug",82,"{'status': 429, 'message': 'API rate limit exceeded'}",30
130,,,,,,,,,,,,,,,,,,,ZEZE (feat. Travis Scott & Offset),"Kodak Black, Offset, Travis Scott",80,"{'status': 429, 'message': 'API rate limit exceeded'}",31
131,,,,,,,,,,,,,,,,,,,Better Now,Post Malone,84,"{'status': 429, 'message': 'API rate limit exceeded'}",32
132,,,,,,,,,,,,,,,,,,,Youngblood,5 Seconds of Summer,82,"{'status': 429, 'message': 'API rate limit exceeded'}",33
133,,,,,,,,,,,,,,,,,,,Money In The Grave (Drake ft. Rick Ross),"Drake, Rick Ross",82,"{'status': 429, 'message': 'API rate limit exceeded'}",34
134,,,,,,,,,,,,,,,,,,,Speechless,Dan + Shay,77,"{'status': 429, 'message': 'API rate limit exceeded'}",35
135,,,,,,,,,,,,,,,,,,,"break up with your girlfriend, i'm bored",Ariana Grande,80,"{'status': 429, 'message': 'API rate limit exceeded'}",36
136,,,,,,,,,,,,,,,,,,,Please Me,"Cardi B, Bruno Mars",75,"{'status': 429, 'message': 'API rate limit exceeded'}",37
137,,,,,,,,,,,,,,,,,,,Money,Cardi B,78,"{'status': 429, 'message': 'API rate limit exceeded'}",38
138,,,,,,,,,,,,,,,,,,,You Need To Calm Down,Taylor Swift,81,"{'status': 429, 'message': 'API rate limit exceeded'}",39
139,,,,,,,,,,,,,,,,,,,Panini,Lil Nas X,73,"{'status': 429, 'message': 'API rate limit exceeded'}",40
140,,,,,,,,,,,,,,,,,,,Look Back at It,A Boogie Wit da Hoodie,77,"{'status': 429, 'message': 'API rate limit exceeded'}",41
141,,,,,,,,,,,,,,,,,,,a lot,21 Savage,79,"{'status': 429, 'message': 'API rate limit exceeded'}",42
142,,,,,,,,,,,,,,,,,,,ME! (feat. Brendon Urie of Panic! At The Disco),"Taylor Swift, Brendon Urie, Panic! At The Disco",80,"{'status': 429, 'message': 'API rate limit exceeded'}",43
143,,,,,,,,,,,,,,,,,,,MIA (feat. Drake),"Bad Bunny, Drake",79,"{'status': 429, 'message': 'API rate limit exceeded'}",44
144,,,,,,,,,,,,,,,,,,,Pop Out (feat. Lil Tjay),"Polo G, Lil Tjay",82,"{'status': 429, 'message': 'API rate limit exceeded'}",45
145,,,,,,,,,,,,,,,,,,,Beautiful Crazy,Luke Combs,81,"{'status': 429, 'message': 'API rate limit exceeded'}",46
146,,,,,,,,,,,,,,,,,,,Thotiana,Blueface,44,"{'status': 429, 'message': 'API rate limit exceeded'}",47
147,,,,,,,,,,,,,,,,,,,Lucid Dreams,Juice WRLD,89,"{'status': 429, 'message': 'API rate limit exceeded'}",48
148,,,,,,,,,,,,,,,,,,,Mo Bamba,Sheck Wes,78,"{'status': 429, 'message': 'API rate limit exceeded'}",49
149,,,,,,,,,,,,,,,,,,,Beautiful People (feat. Khalid),"Ed Sheeran, Khalid",83,"{'status': 429, 'message': 'API rate limit exceeded'}",50
150,,,,,,,,,,,,,,,,,,,Wake Up in the Sky,"Gucci Mane, Bruno Mars, Kodak Black",76,"{'status': 429, 'message': 'API rate limit exceeded'}",51
151,,,,,,,,,,,,,,,,,,,Whiskey Glasses,Morgan Wallen,81,"{'status': 429, 'message': 'API rate limit exceeded'}",52
152,,,,,,,,,,,,,,,,,,,God's Country,Blake Shelton,74,"{'status': 429, 'message': 'API rate limit exceeded'}",53
153,,,,,,,,,,,,,,,,,,,Be Alright,Dean Lewis,83,"{'status': 429, 'message': 'API rate limit exceeded'}",54
154,,,,,,,,,,,,,,,,,,,Pure Water (with Migos),"Mustard, Migos",79,"{'status': 429, 'message': 'API rate limit exceeded'}",55
155,,,,,,,,,,,,,,,,,,,The Git Up,Blanco Brown,73,"{'status': 429, 'message': 'API rate limit exceeded'}",56
156,,,,,,,,,,,,,,,,,,,"Taki Taki (feat. Selena Gomez, Ozuna & Cardi B)","DJ Snake, Selena Gomez, Ozuna, Cardi B",72,"{'status': 429, 'message': 'API rate limit exceeded'}",57
157,,,,,,,,,,,,,,,,,,,Close To Me (with Diplo) (feat. Swae Lee),"Ellie Goulding, Diplo, Swae Lee",74,"{'status': 429, 'message': 'API rate limit exceeded'}",58
158,,,,,,,,,,,,,,,,,,,Envy Me,Calboy,75,"{'status': 429, 'message': 'API rate limit exceeded'}",59
159,,,,,,,,,,,,,,,,,,,You Say,Lauren Daigle,78,"{'status': 429, 'message': 'API rate limit exceeded'}",60
160,,,,,,,,,,,,,,,,,,,"Hey Look Ma, I Made It",Panic! At The Disco,74,"{'status': 429, 'message': 'API rate limit exceeded'}",61
161,,,,,,,,,,,,,,,,,,,Circles,Post Malone,90,"{'status': 429, 'message': 'API rate limit exceeded'}",62
162,,,,,,,,,,,,,,,,,,,Beer Never Broke My Heart,Luke Combs,11,"{'status': 429, 'message': 'API rate limit exceeded'}",63
163,,,,,,,,,,,,,,,,,,,The London (feat. J. Cole & Travis Scott),"Young Thug, J. Cole, Travis Scott",76,"{'status': 429, 'message': 'API rate limit exceeded'}",64
164,,,,,,,,,,,,,,,,,,,Con Calma - Remix,"Daddy Yankee, Katy Perry, Snow",68,"{'status': 429, 'message': 'API rate limit exceeded'}",65
165,0.759,0.73,0.0,-7.985,0.0,0.0516,0.145,3.06e-06,0.11,0.74,115.007,audio_features,7eBqSVxrzQZtK2mmgRG6lC,spotify:track:7eBqSVxrzQZtK2mmgRG6lC,https://api.spotify.com/v1/tracks/7eBqSVxrzQZtK2mmgRG6lC,https://api.spotify.com/v1/audio-analysis/7eBqSVxrzQZtK2mmgRG6lC,268434.0,4.0,Murder On My Mind,YNW Melly,82,,66
166,0.367,0.111,4.0,-14.084,1.0,0.0972,0.978,3.97e-05,0.0897,0.198,82.642,audio_features,43zdsphuZLzwA9k4DJhU0I,spotify:track:43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/tracks/43zdsphuZLzwA9k4DJhU0I,https://api.spotify.com/v1/audio-analysis/43zdsphuZLzwA9k4DJhU0I,196077.0,4.0,when the party's over,Billie Eilish,86,,67
167,0.938,0.638,8.0,-4.713,1.0,0.189,0.0167,0.0,0.111,0.313,97.075,audio_features,3A2yGHWIzmGEIolwonU69h,spotify:track:3A2yGHWIzmGEIolwonU69h,https://api.spotify.com/v1/tracks/3A2yGHWIzmGEIolwonU69h,https://api.spotify.com/v1/audio-analysis/3A2yGHWIzmGEIolwonU69h,158332.0,4.0,Act Up,City Girls,74,,68
